file	num_segments	speech_seconds	num_words	video_seconds
SF2195.1.mpg	1	33	2	452
SF2196.1.mpg	2	17	6	838
SF2197.1.mpg	10	0	38	365
SF2198.1.mpg	13	0	33	536
SF2199.1.mpg	9	1	38	621
SF22.1.mpg	21	8	60	657
SF2200.1.mpg	10	3	82	610
SF2201.1.mpg	10	1	97	551
SF2202.1.mpg	17	7	129	1075
SF2203.1.mpg	16	1	68	734
SF2204A.1.mpg	24	18	138	835
SF2204B.1.mpg	39	5	291	743
SF2205.1.mpg	51	84	472	900
SF2206.1.mpg	6	4	57	445
SF2207.1.mpg	2	0	21	371
SF2208.1.mpg	28	2	228	685
SF2209A.1.mpg	14	2	65	773
SF2209B.1.mpg	11	1	80	673
SF2209C.1.mpg	5	105	47	1087
SF220B.1.mpg	1	0	19	1000
SF220C.1.mpg	15	5	202	1172
SF2210.1.mpg	24	12	251	914
SF2211.1.mpg	5	0	17	564
SF2212.1.mpg	4	1	21	583
SF2213.1.mpg	8	19	33	597
SF2214.1.mpg	11	39	86	599
SF2215.1.mpg	10	6	36	667
SF2216.1.mpg	12	13	31	635
SF2217.1.mpg	12	13	122	600
SF2218.1.mpg	7	1	18	374
SF2219.1.mpg	3	1	6	802
SF222.1.mpg	6	0	12	549
SF2220A.1.mpg	1	0	2	626
SF2220B.1.mpg	2	0	11	560
SF2220C.1.mpg	4	12	43	723
SF2220D.1.mpg	12	3	46	580
SF2220E.1.mpg	8	1	42	528
SF2220F.1.mpg	13	11	62	593
SF2222.1.mpg	15	2	34	406
SF2223.1.mpg	18	4	299	381
SF2224.1.mpg	24	4	107	585
SF2225A.1.mpg	1	0	1	504
SF2225B.1.mpg	7	19	37	618
SF2226.1.mpg	3	0	9	610
SF2227.1.mpg	5	266	9	620
SF2228.1.mpg	7	0	11	786
SF2229.1.mpg	8	3	68	679
SF2230.1.mpg	2	1	46	484
SF2231.1.mpg	3	255	7	529
SF2232.1.mpg	2	0	3	824
SF2233.1.mpg	3	0	6	651
SF2234.1.mpg	1	0	1	675
SF2235.1.mpg	4	0	7	570
SF2236.1.mpg	18	1	194	655
SF2237.1.mpg	15	38	73	697
SF2238.1.mpg	11	1	21	527
SF2239.1.mpg	4	0	6	409
SF2240.1.mpg	2	0	3	649
SF2241.1.mpg	2	0	2	508
SF2243.1.mpg	2	302	2	343
SF2245A.1.mpg	5	59	31	708
SF2245B.1.mpg	18	12	76	624
SF2245C.1.mpg	13	11	72	665
SF2245D.1.mpg	2	2	15	510
SF2246A.1.mpg	4	1	27	521
SF2246B.1.mpg	6	3	40	567
SF2247A.1.mpg	4	0	7	665
SF2247B.1.mpg	2	0	3	261
SF2248.1.mpg	1	1	6	613
SF2249.1.mpg	10	0	138	623
SF2250.1.mpg	2	0	19	520
SF2251.1.mpg	6	138	11	480
SF2252.1.mpg	23	3	125	741
SF2253.1.mpg	17	7	185	454
SF2254.1.mpg	5	0	7	581
SF2255.1.mpg	14	13	54	718
SF2256.1.mpg	6	0	9	598
SF2257A.1.mpg	5	195	11	559
SF2257B.1.mpg	16	11	89	720
SF2258.1.mpg	2	0	3	659
SF2259.1.mpg	7	136	23	501
SF2260.1.mpg	4	85	19	797
SF2261.1.mpg	3	166	12	368
SF2262.1.mpg	10	1	39	685
SF2263.1.mpg	6	0	12	838
SF2264.1.mpg	6	3	39	581
SF2265.1.mpg	9	17	31	569
SF2266.1.mpg	3	0	6	595
SF2267.1.mpg	1	0	1	536
SF2268.1.mpg	28	341	174	653
SF2270.1.mpg	2	0	2	589
SF2271A.1.mpg	17	2	126	478
SF2271B.1.mpg	12	4	96	408
SF2271C.1.mpg	18	1	101	471
SF2271D.1.mpg	15	3	108	462
SF2271E.1.mpg	13	2	108	441
SF2271F.1.mpg	16	5	102	439
SF2271G.1.mpg	13	2	94	454
SF2271H.1.mpg	18	5	121	467
SF2271I.1.mpg	17	8	75	425
SF2271J.1.mpg	11	3	87	451
SF2271K.1.mpg	18	2	107	399
SF2271L.1.mpg	8	3	60	394
SF2272.1.mpg	6	28	13	511
SF2273.1.mpg	5	398	27	846
SF2274.1.mpg	12	88	164	724
SF2275.1.mpg	13	13	56	678
SF2277A.1.mpg	4	1	63	790
SF2277B.1.mpg	2	12	5	358
SF2278.1.mpg	5	0	5	467
SF2279.1.mpg	2	16	7	679
SF228.1.mpg	3	2	45	1133
SF2280.1.mpg	5	0	7	425
SF2281.1.mpg	13	11	26	636
SF2282.1.mpg	6	2	51	819
SF2283A.1.mpg	1	0	6	334
SF2283B.1.mpg	4	12	43	620
SF2283C.1.mpg	5	13	20	756
SF2284.1.mpg	14	48	80	408
SF2285.1.mpg	3	86	4	651
SF2286.1.mpg	10	0	18	573
SF2287.1.mpg	1	0	1	518
SF2288.1.mpg	3	1	6	566
SF2289.1.mpg	3	1	12	706
SF229.1.mpg	6	1	112	693
SF2290.1.mpg	5	104	10	861
SF2291.1.mpg	3	0	5	720
SF2292.1.mpg	10	2	203	687
SF2293.1.mpg	16	1	331	467
SF2294.1.mpg	12	2	61	558
SF2295.1.mpg	4	0	4	566
SF2297.1.mpg	5	1	31	639
SF2298.1.mpg	1	0	2	363
SF23.1.mpg	14	0	50	297
SF230.1.mpg	1	0	1	744
SF2301.1.mpg	9	54	106	671
SF2302.1.mpg	29	1	534	557
SF2303.1.mpg	6	0	9	613
SF2304.1.mpg	32	12	416	832
SF2305.1.mpg	6	91	17	467
SF2307.1.mpg	6	0	8	480
SF2308.1.mpg	5	0	7	601
SF2309A.1.mpg	1	0	2	484
SF231.1.mpg	1	0	2	499
SF2310.1.mpg	4	0	6	494
SF2311.1.mpg	1	10	3	472
SF2312.1.mpg	3	19	5	463
SF2313.1.mpg	11	0	18	672
SF2315.1.mpg	4	0	6	519
SF2316.1.mpg	5	1	52	567
SF2317.1.mpg	8	0	15	762
SF2318.1.mpg	20	49	104	634
SF2319.1.mpg	8	24	14	835
SF2320.1.mpg	11	3	84	798
SF2321.1.mpg	12	23	62	445
SF2322.1.mpg	7	1	11	485
SF2323.1.mpg	11	0	20	668
SF2324.1.mpg	6	0	10	598
SF2325.1.mpg	2	0	3	528
SF2326A.1.mpg	22	7	138	533
SF2326B.1.mpg	15	5	82	465
SF2326C.1.mpg	24	6	133	549
SF2326D.1.mpg	12	1	51	738
SF2327.1.mpg	2	0	3	474
SF2328.1.mpg	9	0	14	427
SF2329A.1.mpg	16	2	130	863
SF2329B.1.mpg	9	0	28	325
SF232A.1.mpg	9	1	104	771
SF2330.1.mpg	5	0	42	501
SF2331.1.mpg	3	3	10	734
SF2333.1.mpg	7	1	15	594
SF2334.1.mpg	9	0	13	691
SF2335.1.mpg	13	0	32	609
SF2336.1.mpg	11	2	45	504
SF2337.1.mpg	7	0	16	596
SF2338A.1.mpg	4	0	8	789
SF2338B.1.mpg	2	0	3	779
SF2339.1.mpg	3	0	5	427
SF2341A.1.mpg	5	23	24	522
SF2341B.1.mpg	8	1	69	608
SF2342.1.mpg	5	36	20	454
SF2343.1.mpg	3	0	7	452
SF2344.1.mpg	8	0	19	736
SF2346.1.mpg	3	0	7	443
SF2347.1.mpg	4	0	7	552
SF2348.1.mpg	12	85	49	614
SF2349.1.mpg	14	3	22	890
SF2350.1.mpg	11	29	76	410
SF2351.1.mpg	27	88	103	778
SF2352.1.mpg	14	0	37	868
SF2353.1.mpg	3	0	7	485
SF2354.1.mpg	16	13	121	601
SF2355A.1.mpg	21	0	261	410
SF2355B.1.mpg	16	129	177	484
SF2357.1.mpg	2	0	4	534
SF2359.1.mpg	1	52	4	902
SF2360A.1.mpg	15	2	164	363
SF2360B.1.mpg	4	1	32	590
SF2361.1.mpg	40	11	424	893
SF2362.1.mpg	23	2	221	579
SF2363.1.mpg	30	7	295	603
SF2364.1.mpg	30	6	280	738
SF2365.1.mpg	19	2	69	531
SF2366.1.mpg	37	8	591	666
SF2367.1.mpg	28	20	453	714
SF2368.1.mpg	25	51	262	802
SF2369A.1.mpg	15	2	181	425
SF2369B.1.mpg	34	1	426	674
SF237.1.mpg	2	0	4	610
SF2370.1.mpg	22	8	258	781
SF2371.1.mpg	32	3	466	584
SF2372A.1.mpg	44	1	457	932
SF2372B.1.mpg	19	0	153	505
SF2373.1.mpg	8	2	52	573
SF2374.1.mpg	12	268	61	808
SF2375.1.mpg	9	1	85	582
SF2376.1.mpg	25	3	230	861
SF2377.1.mpg	27	2	285	748
SF2378.1.mpg	20	5	182	636
SF2379.1.mpg	18	6	126	1001
SF238.1.mpg	1	1	24	846
SF2380A.1.mpg	25	2	389	680
SF2380B.1.mpg	22	3	352	602
SF2381A.1.mpg	18	3	511	453
SF2381B.1.mpg	29	6	542	770
SF2381C.1.mpg	25	5	525	654
SF2382A.1.mpg	23	4	298	904
SF2382B.1.mpg	3	1	32	590
SF2382C.1.mpg	21	5	298	638
SF2383.1.mpg	34	211	622	666
SF2384.1.mpg	24	8	183	497
SF2385.1.mpg	16	17	132	542
SF2386.1.mpg	17	2	116	635
SF2387.1.mpg	18	3	94	639
SF2388A.1.mpg	1	0	5	310
SF2388B.1.mpg	29	9	310	698
SF2389A.1.mpg	14	5	193	700
SF2389B.1.mpg	30	26	241	825
SF2390B.1.mpg	3	154	32	657
SF2390C.1.mpg	2	0	2	513
SF2390E.1.mpg	2	0	2	614
SF2390F.1.mpg	3	56	12	491
SF2390G.1.mpg	3	1	19	498
SF2390I.1.mpg	2	0	16	558
SF2390J.1.mpg	1	34	3	489
SF2390K.1.mpg	3	43	60	555
SF2391A.1.mpg	16	4	99	706
SF2391B.1.mpg	28	19	192	1153
SF2391C.1.mpg	14	0	101	552
SF2392.1.mpg	22	23	213	480
SF2393A.1.mpg	16	2	259	422
SF2393B.1.mpg	21	5	341	647
SF2394A.1.mpg	9	6	116	487
SF2394B.1.mpg	13	4	133	447
SF2394C.1.mpg	39	4	288	523
SF2394D.1.mpg	26	4	187	672
SF2394E.1.mpg	8	4	55	859
SF2394F.1.mpg	15	8	132	788
SF2394G.1.mpg	13	10	152	829
SF2394H.1.mpg	8	4	64	819
SF2394I.1.mpg	20	3	159	547
SF2394J.1.mpg	1	0	5	707
SF2395B.1.mpg	1	0	1	580
SF2396A.1.mpg	25	4	225	529
SF2396B.1.mpg	2	8	10	529
SF2399.1.mpg	3	1	22	579
SF24.1.mpg	1	0	5	43
SF2400.1.mpg	6	0	16	786
SF2402.1.mpg	17	2	189	627
SF2404.1.mpg	1	2	2	756
SF2405.1.mpg	16	9	169	665
SF2407.1.mpg	15	2	154	844
SF2408.1.mpg	3	0	5	570
SF2411.1.mpg	20	6	142	960
SF2413.1.mpg	5	0	10	873
SF2417.1.mpg	8	2	51	801
SF2419.1 Telefonen för och nu 1924.mpg	73	2	415	783
SF2420.1.mpg	57	36	468	840
SF2421A.1.mpg	22	1	142	973
SF2421B.1.mpg	3	0	23	1082
SF2422.1.mpg	18	4	231	894
SF2424.1.mpg	3	0	16	455
SF2425A.1.mpg	12	0	53	558
SF2425B.1.mpg	19	4	196	817
SF2426.1.mpg	3	2	19	555
SF2427A.1.mpg	29	18	264	712
SF2427B.1.mpg	52	14	621	948
SF2427C.1.mpg	25	7	349	658
SF2428A.1.mpg	27	19	387	928
SF2428B.1.mpg	25	13	278	862
SF2428C.1.mpg	16	8	45	793
SF2428D.1.mpg	6	12	23	696
SF2428E.1.mpg	37	20	343	768
SF243.1.mpg	1	0	6	529
SF2432.1.mpg	1	0	1	563
SF2433.1.mpg	6	1	79	587
SF2434.1.mpg	1	0	3	657
SF2435.1.mpg	18	2	166	707
SF2436.1.mpg	26	34	66	685
SF2438.1.mpg	36	7	455	573
SF2439.1.mpg	14	63	115	730
SF2440A.1.mpg	6	0	8	322
SF2440B.1.mpg	19	1	189	908
SF2440C.1.mpg	12	2	108	779
SF2440D.1.mpg	13	14	106	662
SF2440E.1.mpg	10	1	85	635
SF2440F.1.mpg	5	0	32	884
SF2440G.1.mpg	5	12	15	577
SF2441.1.mpg	3	0	6	890
SF2442.1.mpg	17	37	36	535
SF2443B.1.mpg	8	1	62	579
SF2444.1.mpg	19	5	126	832
SF2446.1.mpg	1	1	2	546
SF2448.1.mpg	35	4	482	600
SF2449.1.mpg	26	5	287	660
SF245.1.mpg	2	1	10	516
SF2450.1.mpg	11	1	51	547
SF2451.1.mpg	27	8	333	603
SF2452.1.mpg	23	10	274	647
SF2453.1.mpg	44	11	405	810
SF2454.1.mpg	13	2	121	705
SF2455.1.mpg	45	13	431	672
SF2456.1.mpg	28	5	337	1064
SF2457.1.mpg	27	2	215	822
SF2458.1.mpg	25	4	225	922
SF2459.1.mpg	4	1	39	578
SF246.1.mpg	5	0	40	492
SF2460.1.mpg	11	3	86	434
SF2461.1.mpg	29	4	417	1004
SF2462.1.mpg	52	8	483	819
SF2463.1.mpg	12	18	124	620
SF2464.1.mpg	1	0	41	351
SF2465.1.mpg	23	2	91	741
SF2466.1.mpg	15	2	188	600
SF2467.1.mpg	3	2	32	323
SF2468.1.mpg	15	9	177	671
SF2469.1.mpg	35	26	459	459
SF2470.1.mpg	2	0	5	455
SF2471.1 Gustafsberg 1920.mpg	27	12	187	786
SF2472.1.mpg	44	10	400	828
SF2473.1.mpg	21	1	160	706
SF2474.1.mpg	4	20	6	418
SF2475.1.mpg	15	4	157	915
SF2476A.1.mpg	4	48	11	714
SF2476B.1.mpg	6	0	9	632
SF2476C.1.mpg	9	10	18	774
SF2478.1.mpg	14	3	139	906
SF2479A.1.mpg	29	1	73	608
SF2479B.1.mpg	16	1	67	608
SF2480.B.Agafyr mm.1924mpg.mpg	28	5	289	689
SF2480A.1.mpg	20	3	153	626
SF2480C.1.mpg	24	4	138	722
SF2481.1 Meers samt emballageinsdustri 1920.mpg	14	5	104	527
SF2482.1.mpg	21	2	323	687
SF2483.1.mpg	21	1	118	547
SF2484.1.mpg	20	2	188	605
SF2485.1.mpg	8	1	58	507
SF2486.1.mpg	18	3	126	546
SF2487.1.mpg	10	3	82	468
SF2488.1.mpg	16	2	153	454
SF2489.1.mpg	11	0	94	404
SF249.1.mpg	1	13	30	476
SF2490.1.mpg	15	1	172	338
SF2491A-B.1.mpg	44	33	418	1062
SF2492.1.mpg	5	1	27	539
SF2493.1.mpg	23	2	281	928
SF2494A.1.mpg	39	12	457	611
SF2494B.1.mpg	61	12	612	824
SF2494C.1.mpg	24	6	274	616
SF2494D.1.mpg	39	9	445	545
SF2495A.1.mpg	16	45	187	608
SF2495B-G.1.mpg	34	37	403	3136
SF2496.1.mpg	24	3	81	685
SF2497.1.mpg	17	3	76	795
SF2498.1.mpg	26	5	100	630
SF2499.1.mpg	17	4	136	490
SF25.1.mpg	12	12	29	100
SF2500A.1.mpg	21	5	119	853
SF2500B.1.mpg	27	66	94	531
SF2501A-B.1.mpg	30	31	330	1107
SF2502A-B.1.mpg	22	8	179	1074
SF2502C.1.mpg	24	4	207	760
SF2502D.1.mpg	5	3	55	637
SF2502E.1.mpg	5	0	9	534
SF2503A.1.mpg	7	5	15	728
SF2503B.1.mpg	1	0	1	498
SF2503C.1.mpg	10	0	18	511
SF2503D.1.mpg	1	0	2	655
SF2504.1.mpg	25	34	168	803
SF2506.1.mpg	1	0	1	414
SF2507A.1.mpg	13	3	98	352
SF2507B.1.mpg	18	4	134	624
SF2508.1.mpg	17	4	67	698
SF2509.1.mpg	12	0	79	598
SF2510.1.mpg	7	42	16	558
SF2511.1.mpg	6	0	13	745
SF2512.1.mpg	12	4	42	499
SF2513.1.mpg	27	5	233	554
SF2514.1.mpg	13	29	92	718
SF2515A-B.1.mpg	10	1	89	821
SF2518.1.mpg	1	5	5	690
SF2519A-F.1.mpg	13	3	107	3308
SF2519A.1.mpg	3	0	6	492
SF2519B.1.mpg	3	7	6	603
SF2519C.1.mpg	1	0	2	718
SF2519E.1.mpg	5	2	39	563
SF2519F.1.mpg	3	2	56	488
SF2520.1.mpg	25	114	152	831
SF2521A.1.mpg	7	1	71	490
SF2521B.1.mpg	12	4	98	581
SF2522.1.mpg	8	21	23	781
SF2523A-B.1.mpg	24	8	156	1057
SF2524A.1.mpg	35	12	291	749
SF2524B.1.mpg	8	0	17	279
SF2525.1.mpg	20	3	209	720
SF2526.1.mpg	5	12	12	584
SF2527.1.mpg	18	0	145	481
SF2528D.1.mpg	1	0	3	638
SF2529.1.mpg	25	0	185	724
SF253.1.mpg	1	0	17	349
SF2530.1.mpg	27	5	221	523
SF2531.1.mpg	19	98	208	475
SF2532.1.mpg	26	5	174	696
SF2533.1.mpg	34	20	272	646
SF2534.1.mpg	19	10	123	445
SF2535A.1.mpg	16	9	146	950
SF2535B.1.mpg	6	1	37	423
SF2536A-E.1.mpg	105	26	1069	3299
SF2537A.1.mpg	17	4	169	758
SF2537B.1.mpg	9	3	65	444
SF2538.1.mpg	26	4	153	614
SF2539.1.mpg	3	0	6	797
SF254.1.mpg	8	2	45	664
SF2540.1.mpg	47	25	346	776
SF2541.1.mpg	19	14	145	712
SF2542A.1.mpg	3	9	11	500
SF2542B.1. Stockholmsutställningen 1930.mpg	5	0	7	521
SF2542C.1.mpg	8	17	25	681
SF2542D.1.mpg	11	4	29	451
SF2543A.1.mpg	3	0	6	472
SF2543B.1.mpg	4	0	6	263
SF2544.1.mpg	10	3	16	630
SF2545A.1.mpg	8	3	95	381
SF2545B.1.mpg	13	5	225	398
SF2545C.1.mpg	13	4	165	349
SF2545D.1.mpg	13	71	310	420
SF2545E.1.mpg	14	19	272	368
SF2547.1.mpg	16	8	112	663
SF2548A-B.1.mpg	1	0	1	906
SF2549.1.mpg	40	15	162	450
SF255-256.1.mpg	7	1	106	802
SF2550A.1.mpg	24	17	306	773
SF2550B.1.mpg	2	2	10	211
SF2551.1.mpg	27	9	229	679
SF2552.1 Sieverts kabelverk 1930.mpg	6	0	76	368
SF2553B.1.mpg	1	0	8	536
SF2554.1.mpg	2	0	2	698
SF2555.1.mpg	59	2	794	844
SF2556.1.mpg	27	12	107	754
SF2557A.1.mpg	20	2	151	728
SF2557B.1.mpg	12	6	110	728
SF2558A-B.1.mpg	45	3	520	947
SF2559.1.mpg	3	11	7	490
SF2560.1.mpg	7	69	69	463
SF2561.1.mpg	15	113	174	576
SF2562A.1.mpg	15	61	74	470
SF2562B.1.mpg	15	64	71	562
SF2564.1.mpg	1	2	4	378
SF2565.1.mpg	20	30	137	571
SF2566.1.mpg	18	7	108	630
SF2567.1.mpg	19	1	88	559
SF2568A-B.1.mpg	3	0	7	1050
SF2569A.1.mpg	13	8	112	563
SF2569B.1.mpg	16	11	164	822
SF2569C.1.mpg	1	1	3	447
SF257.1.mpg	1	1	17	81
SF2570.1.mpg	19	5	185	546
SF2571A-C.1.mpg	5	47	17	1534
SF2573A-C.1.mpg	21	43	177	1744
SF2573D.1.mpg	5	0	12	588
SF2574.1.mpg	26	4	222	418
SF2575.1.mpg	20	3	189	424
SF2576.1.mpg	34	4	257	529
SF2577.1.mpg	24	2	206	582
SF2578.1.mpg	34	3	322	621
SF2579.1.mpg	2	0	2	539
SF258.1.mpg	17	2	96	335
SF2581.1.mpg	37	42	278	541
SF2582.1.mpg	21	47	207	664
SF2583.1.mpg	14	0	117	593
SF2584.1.mpg	2	0	4	666
SF2585.1.mpg	31	0	220	518
SF2586.1.mpg	25	7	184	544
SF2587.1.mpg	19	1	192	451
SF2590.1.mpg	17	131	133	620
SF2591.1.mpg	4	0	7	407
SF2592.1.mpg	17	3	112	362
SF2593.1.mpg	19	1	119	698
SF2594.1.mpg	3	6	5	527
SF2595A-C.1.mpg	43	39	505	1567
SF2597A-C.1.mpg	10	33	32	1676
SF2598A.1.mpg	20	3	135	628
SF2598B.1.mpg	11	4	35	452
SF2599.1.mpg	3	18	12	460
SF26.1.mpg	15	0	48	241
SF2600.1.mpg	2	1	9	425
SF2601.1.mpg	11	0	15	571
SF2602.1.mpg	35	1	235	933
SF2603.1.mpg	19	9	102	694
SF2604.1.mpg	12	14	95	498
SF2605A-B.1.mpg	4	10	14	890
SF2605C.1.mpg	1	0	1	884
SF2607.1.mpg	12	0	17	639
SF2608.1.mpg	4	12	22	789
SF2609A.1.mpg	12	251	135	490
SF2609B.1.mpg	35	161	347	592
SF260A.1.mpg	11	5	157	723
SF260B.1.mpg	17	12	219	428
SF261.1.mpg	5	3	43	308
SF2610.1.mpg	7	23	80	435
SF2611A.1.mpg	2	5	16	466
SF2611B.1.mpg	17	5	144	278
SF2612.1.mpg	4	6	14	674
SF2614A-F.1.mpg	7	15	17	3434
SF2615A-E.1.mpg	94	26	692	2930
SF2616.1.mpg	1	4	4	621
SF2617.1.mpg	1	31	6	652
SF2618.1.mpg	2	1	16	760
SF2619.1.mpg	1	0	3	787
SF262.1.mpg	5	4	73	679
SF2621.1.mpg	1	17	8	287
SF2622A-B.1.mpg	2	48	23	1180
SF2623A.1.mpg	1	0	4	877
SF2623B.1.mpg	3	0	6	416
SF2624.1.mpg	3	8	14	370
SF2625.1.mpg	2	17	19	675
SF2626A.1.mpg	1	18	11	744
SF2626C.1.mpg	1	144	7	951
SF2628.1.mpg	16	1	54	593
SF2629.1.mpg	31	8	212	929
SF263.1.mpg	11	5	139	736
SF2630A.1.mpg	2	17	18	563
SF2630B.1.mpg	2	0	4	636
SF2630C.1.mpg	1	0	1	783
SF2632.1.mpg	2	1	11	651
SF2633.1.mpg	6	19	29	727
SF2635A.1.mpg	1	0	1	454
SF2635B.1.mpg	1	5	5	599
SF2636.1.mpg	20	17	139	593
SF2637A.1.mpg	1	0	1	445
SF2637B.1.mpg	2	0	3	603
SF2638A.1.mpg	1	2	5	729
SF2638B.1.mpg	1	4	4	304
SF2639.1.mpg	1	17	4	401
SF264.1.mpg	10	3	126	863
SF2640.1.mpg	30	18	400	531
SF2641.1.mpg	8	1	21	410
SF2642.1.mpg	29	18	222	431
SF2644A.1.mpg	18	22	140	676
SF2644B.1.mpg	14	41	71	673
SF2647.1.mpg	15	0	125	535
SF265.1.mpg	1	0	22	306
SF2650C.1.mpg	9	7	34	763
SF2650D.1.mpg	11	6	81	508
SF2650E.1.mpg	9	1	53	414
SF2651A-G.1.mpg	64	71	801	3945
SF2652A.1.mpg	16	1	162	680
SF2652B.1.mpg	16	13	145	567
SF2653D.1.mpg	1	8	9	610
SF2653E.1.mpg	3	0	15	617
SF2653I.1.mpg	3	146	16	758
SF2653J.1.mpg	1	0	24	870
SF2654.1.mpg	4	119	6	569
SF2655.1.mpg	9	27	18	907
SF2656A.1.mpg	2	0	3	492
SF2656B.1.mpg	6	0	9	600
SF2658.1.mpg	3	20	4	724
SF2659A.1.mpg	8	2	100	722
SF2659B.1.mpg	5	4	52	574
SF2659C.1.mpg	1	9	2	654
SF2659D.1.mpg	5	0	11	718
SF266.1.mpg	2	55	25	495
SF2660A.1.mpg	4	4	19	571
SF2660B.1.mpg	6	7	27	836
SF2661A.1.mpg	27	1	182	813
SF2661B.1.mpg	14	161	33	405
SF2661C.1.mpg	6	13	11	519
SF2663.1.mpg	2	33	12	454
SF2664.1.mpg	28	24	382	625
SF2665.1.mpg	16	87	113	918
SF2666A.1.mpg	8	12	30	696
SF2666B.1.mpg	3	16	3	656
SF2668.1.mpg	2	36	9	759
SF2669.1.mpg	1	17	3	667
SF267.1.mpg	6	4	124	743
SF2670A-D.1.mpg	4	6	18	2532
SF2670E.1.mpg	2	0	3	746
SF2670F.1.mpg	1	0	1	526
SF2671C.1.mpg	1	5	4	535
SF2672.1.mpg	1	2	4	639
SF2675B.1.mpg	5	0	10	449
SF2676.1.mpg	4	3	9	725
SF2677A-B.1.mpg	2	5	13	909
SF2678.1.mpg	1	0	13	728
SF2679.1.mpg	30	19	196	716
SF268.1.mpg	9	1	188	748
SF2682A.1.mpg	2	42	8	565
SF2684.1.mpg	2	4	19	548
SF2686.1.mpg	4	0	7	389
SF2688.1.mpg	1	73	3	927
SF2689.1.mpg	4	0	10	739
SF269.1.mpg	3	1	44	884
SF2690.1.mpg	1	16	4	709
SF2691.1.mpg	1	32	5	675
SF2695.1.mpg	1	0	6	619
SF2697.1.mpg	1	20	1	646
SF27.1.mpg	31	0	104	278
SF270.1.mpg	1	0	17	700
SF2701.1.mpg	4	1	9	453
SF2702.1.mpg	6	18	12	959
SF2703.1.mpg	1	4	2	879
SF2704.1.mpg	1	23	8	450
SF2707.1.mpg	1	34	12	660
SF271.1.mpg	1	0	2	588
SF2714.1.mpg	6	0	14	633
SF272.1.mpg	7	1	82	769
SF2727.1.mpg	1	20	1	431
SF273.1.mpg	11	3	139	641
SF2734.1.mpg	1	20	3	411
SF2735A.1.mpg	1	34	37	522
SF274.1.mpg	3	2	72	520
SF2741.1.mpg	1	1	4	510
SF2742A.1.mpg	4	0	6	681
SF2743C.1.mpg	4	0	9	609
SF2744.1.mpg	32	14	431	479
SF2745.1.mpg	5	50	16	821
SF2746.1.mpg	10	55	63	452
SF2747.1.mpg	1	6	11	415
SF2749.1.mpg	8	0	85	325
SF275.1.mpg	5	0	50	339
SF2750.1.mpg	4	18	36	282
SF2751.1.mpg	2	6	19	341
SF2752.1.mpg	4	32	30	485
SF2753.1.mpg	4	26	41	316
SF2754.1.mpg	10	76	141	473
SF2755.1.mpg	13	19	164	320
SF2756.1.mpg	5	39	42	450
SF2757.1.mpg	1	5	9	403
SF2758.1.mpg	3	5	29	354
SF2759.1.mpg	3	26	23	409
SF276.1.mpg	5	197	105	556
SF2760.1.mpg	3	19	21	379
SF2761.1.mpg	7	21	68	397
SF2762.1.mpg	1	48	8	414
SF2764.1.mpg	1	0	1	328
SF2767.1.mpg	2	28	19	555
SF2768.1.mpg	4	3	10	401
SF277.1.mpg	13	1	214	376
SF2770A.1.mpg	2	52	13	550
SF2770C.1.mpg	6	0	11	371
SF2770D.1.mpg	15	0	43	802
SF2772.1.mpg	1	35	13	847
SF2773.1.mpg	1	22	8	573
SF2774.1.mpg	5	9	18	192
SF2775.1.mpg	1	6	5	214
SF2777.1.mpg	1	0	1	646
SF2779.1.mpg	1	27	7	657
SF278.1.mpg	2	330	45	724
SF2780.1.mpg	1	76	4	748
SF2782.1.mpg	3	20	8	588
SF2784.1.mpg	1	37	6	346
SF2786.1.mpg	1	31	12	471
SF2788.1.mpg	1	85	3	681
SF2789.1.mpg	3	11	55	940
SF279.1.mpg	5	3	58	152
SF2790.1.mpg	1	38	2	717
SF2793.1.mpg	1	57	3	668
SF28.1.mpg	5	0	8	397
SF280.1.mpg	11	3	134	161
SF2800.1.mpg	3	0	5	820
SF2803.1.mpg	1	57	10	879
SF2804.1.mpg	1	43	10	854
SF2805.1.mpg	3	60	8	923
SF2807.1.mpg	62	23	351	966
SF2808.1.mpg	3	1	8	977
SF2809.1.mpg	2	1	4	901
SF281.1.mpg	3	0	51	718
SF2810.1.mpg	5	32	28	678
SF2811.1.mpg	3	70	22	677
SF2813.1.mpg	1	39	8	854
SF2814.1.mpg	3	33	22	594
SF2816B.1.mpg	1	0	2	443
SF2817.1.mpg	1	34	1	838
SF2818B.1.mpg	12	0	24	566
SF2818C.1.mpg	16	0	24	577
SF2819.1.mpg	1	4	3	821
SF282.1.mpg	1	0	25	171
SF2820A-B.1.mpg	1	57	26	1104
SF2822.1.mpg	3	13	25	837
SF2823A-B.1.mpg	1	102	21	1271
SF2825A.1.mpg	2	19	9	478
SF2825B.1.mpg	2	19	4	586
SF2826.1.mpg	24	0	37	657
SF2829A-B.1.mpg	1	35	9	1011
SF2830.1.mpg	1	23	9	693
SF2832.1.mpg	1	95	31	767
SF2834.1.mpg	2	74	14	1092
SF2835.1.mpg	1	0	2	841
SF2836A-E.1.mpg	2	25	5	3056
SF2837A.1.mpg	2	14	13	935
SF2838A.1.mpg	8	11	29	896
SF2839B.1.mpg	7	167	10	390
SF284.1.mpg	4	9	39	543
SF2840.1.mpg	7	0	13	541
SF2841.1.mpg	1	18	2	863
