file	num_segments	speech_seconds	num_words	video_seconds
SF1830.1.mpg	88	352	1204	599
SF1831.1.mpg	64	277	923	535
SF1832A.1.mpg	47	173	613	409
SF1832B.1.mpg	56	193	690	775
SF1833.1.mpg	73	238	837	533
SF1834.1.mpg	62	299	938	638
SF1835.1.mpg	55	249	785	545
SF1836.1.mpg	65	301	975	517
SF1837.1.mpg	95	269	958	621
SF1838A.1.mpg	85	326	1074	634
SF1839A.1.mpg	72	264	816	614
SF1840.1.mpg	102	309	1019	578
SF1841.1.mpg	82	351	975	746
SF1842.1.mpg	93	401	1311	757
SF1843.1.mpg	64	282	879	621
SF1844.1.mpg	109	355	1076	948
SF1845.1.mpg	59	238	825	559
SF1846.1.mpg	67	293	913	648
SF1847A.1.mpg	92	336	1058	623
SF1848.1.mpg	83	313	1030	584
SF1849.1.mpg	60	241	909	535
SF1850.1.mpg	63	256	872	646
SF1851.1.mpg	48	199	695	381
SF1852.1.mpg	66	272	928	595
SF1853.1.mpg	63	231	807	721
SF1854.1.mpg	53	278	809	609
SF1855.1.mpg	55	181	623	518
SF1856.1.mpg	69	294	936	705
SF1857A.1.mpg	61	286	517	547
SF1858.1.mpg	53	206	667	616
SF1859A-B.1.mpg	86	405	1190	1052
SF1860A.1.mpg	68	219	815	666
SF1861.1.mpg	123	371	1038	754
SF1864.1.mpg	87	256	754	673
SF1866A.1.mpg	39	182	524	658
SF1866B.1.mpg	91	288	842	507
SF1867A.1.mpg	93	235	833	587
SF1867B.1.mpg	108	175	820	600
SF1867C.1.mpg	115	357	1035	694
SF1870A.1.mpg	78	364	1019	483
SF1870B.1.mpg	114	498	1428	669
SF1875A-C.1.mpg	303	1051	3251	1614
SF1876A-B.1.mpg	140	657	1648	1104
SF1877C.1.mpg	53	345	849	543
SF1878.1.mpg	5	0	7	948
SF1879.1.mpg	101	487	1421	889
SF1881.1.mpg	214	859	2313	1791
SF1883.1.mpg	33	199	443	746
SF1884.1.mpg	101	404	1307	907
SF1885A-B.1.mpg	83	286	1088	1104
SF1885C.1.mpg	17	40	236	501
SF1885D.1.mpg	51	180	615	651
SF1885E.1.mpg	45	143	614	611
SF1886.1.mpg	86	413	1244	642
SF1887.1.mpg	121	221	1204	714
SF1888.1.mpg	39	60	421	767
SF1899.1.mpg	68	299	780	440
SF1921.1.mpg	101	247	1504	763
SF1925A-B.1.mpg	420	1189	3627	1612
SF1926.1.mpg	84	710	1425	881
SF1928.1.mpg	138	496	1730	818
SF1940A-B.1.mpg	144	606	1688	956
SF1958.1.mpg	6	2	10	732
SF1959.1.mpg	83	576	993	690
SF1960.1.mpg	54	424	703	492
SF1961.1.mpg	85	767	1453	895
SF1962.1.mpg	111	576	1629	688
SF1963A.1.mpg	39	341	765	396
SF1963B.1.mpg	46	266	782	314
SF1964A-B.1.mpg	97	504	1043	755
SF1965.1.mpg	65	626	1273	699
SF1966.1.mpg	74	507	1099	585
SF1978A.1.mpg	53	368	731	486
SF1978B.1.mpg	75	301	955	620
SF1985A-E.1.mpg	203	463	1614	2059
SF1986A.1.mpg	37	94	445	531
SF1986B.1.mpg	24	36	222	540
SF1986C.1.mpg	16	17	96	587
SF1986D.1.mpg	16	62	132	478
SF1986E.1.mpg	10	18	105	664
SF1986F.1.mpg	4	2	8	375
SF1986G.1.mpg	20	27	127	568
SF1988.1.mpg	113	416	1196	593
SF1989A.1.mpg	8	16	59	367
SF1989B.1.mpg	4	12	38	949
SF1990A-H.1.mpg	463	2222	5557	4271
SF1991A.1.mpg	49	213	448	744
SF1991B.1.mpg	45	134	356	552
SF1991C.1.mpg	7	37	87	513
SF1991D.1.mpg	16	26	84	493
SF1991E.1.mpg	32	118	245	478
SF2064A.1.mpg	80	330	915	596
SF2064B.1.mpg	60	261	645	454
SF2167A-B.1.mpg	136	541	1347	952
SF2195.1.mpg	29	127	403	452
SF2196.1.mpg	108	518	1164	838
SF2208.1.mpg	1	0	2	685
SF2221A-J.1.mpg	637	2424	6537	5982
SF2391A.1.mpg	11	39	114	706
SF2391B.1.mpg	11	37	107	1153
SF2391C.1.mpg	2	2	12	552
SF2480A.1.mpg	1	0	1	626
SF2542A.1.mpg	18	56	156	500
SF2542C.1.mpg	151	221	894	681
SF2543A.1.mpg	115	67	362	472
SF2553A.1.mpg	130	293	1329	644
SF2554.1.mpg	97	300	1137	698
SF2560.1.mpg	32	243	493	463
SF2561.1.mpg	25	69	206	576
SF2562A.1.mpg	37	23	102	470
SF2562B.1.mpg	12	23	34	562
SF2563.1.mpg	102	173	613	330
SF2564.1.mpg	15	54	187	378
SF2571A-C.1.mpg	265	813	2449	1534
SF2573D.1.mpg	59	203	610	588
SF2584.1.mpg	93	298	938	666
SF2595A-C.1.mpg	118	256	1119	1567
SF2596A-B.1.mpg	122	326	982	1100
SF2597A-C.1.mpg	229	1158	2895	1676
SF2598B.1.mpg	52	273	670	452
SF2599.1.mpg	43	187	559	460
SF2600.1.mpg	20	41	149	425
SF2601.1.mpg	98	348	1339	571
SF2603.1.mpg	26	21	85	694
SF2605A-B.1.mpg	117	457	1202	890
SF2606.1.mpg	78	300	793	747
SF2607.1.mpg	33	72	276	639
SF2608.1.mpg	36	23	145	789
SF2612.1.mpg	85	325	801	674
SF2614A-F.1.mpg	430	1409	6305	3434
SF2616.1.mpg	122	496	1370	621
SF2617.1.mpg	112	408	1234	652
SF2618.1.mpg	207	575	1474	760
SF2619.1.mpg	2	2	6	787
SF2620.1.mpg	90	451	1221	571
SF2621.1.mpg	45	191	513	287
SF2623A.1.mpg	164	705	1857	877
SF2624.1.mpg	60	240	623	370
SF2625.1.mpg	91	465	1197	675
SF2627.1.mpg	142	364	1191	851
SF2630A.1.mpg	26	72	131	563
SF2630B.1.mpg	12	5	31	636
SF2630C.1.mpg	10	8	24	783
SF2631.1.mpg	1	0	5	396
SF2632.1.mpg	163	382	1457	651
SF2633.1.mpg	140	370	1354	727
SF2635A.1.mpg	79	250	719	454
SF2635B.1.mpg	128	386	1156	599
SF2638A.1.mpg	139	481	1449	729
SF2639.1.mpg	76	255	762	401
SF2641.1.mpg	80	315	933	410
SF2643.1.mpg	98	415	1175	574
SF2645.1 Se Sverige del 4, 1934.mpg	115	481	1471	691
SF2646.1.mpg	123	388	1293	671
SF2647.1.mpg	111	402	1263	535
SF2648.1.mpg	149	458	1602	612
SF2649.1.mpg	95	366	1258	594
SF2650A.1.mpg	61	231	749	601
SF2650B.1.mpg	23	110	329	490
SF2650D.1.mpg	7	3	23	508
SF2650E.1.mpg	18	46	111	414
SF2651A-G.1.mpg	188	397	1273	3945
SF2652A.1.mpg	3	3	8	680
SF2652B.1.mpg	2	1	6	567
SF2653A.1.mpg	2	0	3	608
SF2653C.1.mpg	57	71	243	426
SF2653D.1.mpg	51	80	224	610
SF2653E.1.mpg	75	90	301	617
SF2653F.1.mpg	84	104	299	650
SF2653G.1.mpg	63	93	255	543
SF2653H.1.mpg	97	110	367	746
SF2653I.1.mpg	122	191	648	758
SF2653J.1.mpg	52	63	247	870
SF2654.1.mpg	123	227	859	569
SF2655.1.mpg	132	326	1434	907
SF2656A.1.mpg	68	205	749	492
SF2657.1.mpg	132	299	1387	828
SF2658.1.mpg	87	379	1149	724
SF2659A.1.mpg	11	8	34	722
SF2659B.1.mpg	33	220	618	574
SF2659C.1.mpg	34	25	172	654
SF2659D.1.mpg	83	79	292	718
SF2660A.1.mpg	57	270	823	571
SF2660B.1.mpg	28	85	250	836
SF2661A.1.mpg	19	47	155	813
SF2661C.1.mpg	54	207	513	519
SF2662.1.mpg	141	378	1293	714
SF2663.1.mpg	40	170	472	454
SF2666A.1.mpg	51	157	471	696
SF2666B.1.mpg	138	200	1110	656
SF2667.1.mpg	54	177	527	341
SF2668.1.mpg	115	457	1291	759
SF2670A-D.1.mpg	270	593	1936	2532
SF2671A.1.mpg	61	174	532	428
SF2671B.1.mpg	98	258	865	574
SF2671C.1.mpg	61	153	512	535
SF2672.1.mpg	91	342	1070	639
SF2673.1.mpg	13	65	126	424
SF2676.1.mpg	87	350	1021	725
SF2677A-B.1.mpg	81	286	806	909
SF2678.1.mpg	45	195	555	728
SF2682A.1.mpg	70	397	962	565
SF2682B.1.mpg	50	302	687	591
SF2682C.1.mpg	40	231	623	562
SF2683.1.mpg	32	157	391	481
SF2684.1.mpg	57	289	825	548
SF2685.1.mpg	134	533	1638	671
SF2686.1.mpg	54	288	844	389
SF2687.1.mpg	21	41	146	931
SF2688.1.mpg	132	674	1873	927
SF2690.1.mpg	100	513	1354	709
SF2691.1.mpg	111	561	1446	675
SF2692.1.mpg	203	369	1490	789
SF2693.1.mpg	52	259	817	457
SF2694.1.mpg	135	441	1220	798
SF2695.1.mpg	73	318	814	619
SF2696.1.mpg	80	345	1105	613
SF2697.1.mpg	89	338	959	646
SF2698.1.mpg	48	345	928	660
SF2699.1.mpg	75	429	1153	570
SF2700.1.mpg	77	349	1074	570
SF2702.1.mpg	99	612	1365	959
SF2703.1.mpg	147	486	1586	879
SF2704.1.mpg	52	205	613	450
SF2705.1.mpg	84	398	1112	553
SF2706.1.mpg	100	376	1032	650
SF2707.1.mpg	87	361	1057	660
SF2708.1.mpg	114	524	1389	714
SF2709.1.mpg	54	189	634	649
SF2710.1.mpg	90	421	1145	618
SF2711.1.mpg	109	690	1700	840
SF2712.1.mpg	150	459	1536	588
SF2713.1.mpg	86	316	1115	516
SF2714.1.mpg	107	391	1273	633
SF2715.1.mpg	55	327	888	464
SF2716.1.mpg	93	501	1310	693
SF2717.1.mpg	53	240	790	672
SF2718.1.mpg	111	470	1423	652
SF2719.1.mpg	79	275	782	552
SF2720.1.mpg	13	80	218	371
SF2721.1.mpg	15	81	227	432
SF2723.1.mpg	88	421	1090	716
SF2725.1.mpg	18	22	164	625
SF2726.1.mpg	52	232	666	346
SF2727.1.mpg	70	344	995	431
SF2728.1.mpg	75	312	971	453
SF2729.1.mpg	96	382	1112	561
SF2730.1.mpg	108	354	1099	507
SF2731.1.mpg	108	325	1053	464
SF2732.1.mpg	143	604	1671	796
SF2733.1.mpg	65	271	637	513
SF2734.1.mpg	84	266	907	411
SF2735A.1.mpg	58	339	822	522
SF2735B.1.mpg	62	327	852	468
SF2736.1.mpg	74	445	1095	677
SF2737.1.mpg	73	279	913	492
SF2738.1.mpg	55	198	646	617
SF2739A.1.mpg	66	321	931	590
SF2739B.1.mpg	2	0	4	584
SF2740.1.mpg	59	246	752	542
SF2741.1.mpg	91	385	1087	510
SF2742A.1.mpg	20	84	199	681
SF2743B.1.mpg	34	44	264	605
SF2745.1.mpg	55	316	799	821
SF2762.1.mpg	11	9	79	414
SF2763.1.mpg	35	45	231	315
SF2764.1.mpg	10	61	165	328
SF2765.1.mpg	53	129	440	376
SF2767.1.mpg	20	21	106	555
SF2768.1.mpg	33	214	647	401
SF2769.1.mpg	19	97	277	294
SF2770A.1.mpg	61	217	705	550
SF2770B.1.mpg	121	433	1366	739
SF2771.1.mpg	87	308	851	489
SF2772.1.mpg	147	712	2067	847
SF2773.1.mpg	93	312	1003	573
SF2774.1.mpg	130	96	334	192
SF2775.1.mpg	50	120	292	214
SF2776A-B.1.mpg	184	428	1371	1006
SF2777.1.mpg	103	321	1032	646
SF2778.1.mpg	105	377	1130	665
SF2779.1.mpg	50	205	555	657
SF2780.1.mpg	99	480	1327	748
SF2781.1.mpg	95	406	1171	729
SF2782.1.mpg	21	96	334	588
SF2783.1.mpg	2	2	11	689
SF2784.1.mpg	1	1	4	346
SF2785.1.mpg	31	85	317	561
SF2786.1.mpg	45	211	650	471
SF2787.1.mpg	57	86	579	468
SF2788.1.mpg	22	97	252	681
SF2789.1.mpg	162	741	1743	940
SF2790.1.mpg	3	34	15	717
SF2791.1.mpg	8	45	102	533
SF2792.1.mpg	18	69	143	582
SF2793.1.mpg	67	221	483	668
SF2794.1.mpg	59	178	599	621
SF2795.1.mpg	33	112	373	782
SF2796.1.mpg	6	3	33	480
SF2797.1.mpg	84	328	1227	680
SF2798.1.mpg	103	308	1269	457
SF2799.1.mpg	147	699	1755	887
SF2800.1.mpg	85	91	676	820
SF2801.1.mpg	63	218	403	609
SF2803.1.mpg	119	683	1674	879
SF2804.1.mpg	106	566	1644	854
SF2805.1.mpg	161	580	2159	923
SF2810.1.mpg	9	5	24	678
SF2811.1.mpg	69	397	1278	677
SF2813.1.mpg	156	617	2150	854
SF2814.1.mpg	126	330	1116	594
SF2815.1.mpg	92	660	1529	762
SF2816A.1.mpg	61	210	478	617
SF2817.1.mpg	160	596	1780	838
SF2818A.1.mpg	51	169	542	700
SF2819.1.mpg	106	393	1137	821
SF2820A-B.1.mpg	132	550	1503	1104
SF2821A-B.1.mpg	150	434	1584	1025
SF2822.1.mpg	114	332	884	837
SF2823A-B.1.mpg	155	732	1844	1271
SF2824.1.mpg	107	296	1082	688
SF2825A.1.mpg	82	341	960	478
SF2825B.1.mpg	96	310	962	586
SF2828.1.mpg	83	482	1278	699
SF2830.1.mpg	94	534	1216	693
SF2831A-C.1.mpg	122	184	610	1751
SF2832.1.mpg	61	215	440	767
SF2833.1.mpg	77	315	736	659
SF2834.1.mpg	137	553	1535	1092
SF2835.1.mpg	78	313	820	841
SF2836A-E.1.mpg	239	923	2424	3056
SF2837A.1.mpg	17	86	219	935
SF2837B.1.mpg	17	72	170	523
SF2838A.1.mpg	45	189	457	896
SF2838B.1.mpg	36	190	484	308
SF2839A.1.mpg	63	144	503	633
SF2840.1.mpg	97	255	989	541
SF2842.1.mpg	183	672	2089	970
SF2843.1.mpg	42	351	774	686
SF2844A-B.1.mpg	140	865	1963	1037
SF2845.1.mpg	103	530	1296	957
SF2846.1.mpg	122	771	1939	987
SF2848.1.mpg	80	547	1289	955
SF2849.1.mpg	114	328	921	606
SF2851.1.mpg	94	409	1251	725
SF2855A-C.1.mpg	160	745	1786	1425
SF2855D.1.mpg	53	219	649	586
SF2856A-B.1.mpg	131	638	1638	1083
SF2857A-B.1.mpg	96	362	1047	1042
SF2858.1.mpg	3	0	4	501
SF2859.1.mpg	53	106	359	388
SF2861.1.mpg	103	789	1671	954
SF2862.1.mpg	86	386	995	513
SF2865.1.mpg	104	375	1171	831
SF2866.1.mpg	4	4	16	745
SF2867.1.mpg	77	440	1284	550
SF2868A-E.1.mpg	224	1088	3166	2157
SF2869.1.mpg	64	273	660	638
SF2870.1.mpg	62	279	686	553
SF2871A.1.mpg	50	208	495	645
SF2871B.1.mpg	43	259	636	474
SF2872.1.mpg	86	334	1196	669
SF2873.1.mpg	83	389	1358	565
SF2874.1.mpg	63	266	849	593
SF2875.1.mpg	86	357	1057	530
SF2876.1.mpg	26	147	433	633
SF2877.1.mpg	104	405	1351	622
SF2878.1.mpg	85	418	1450	811
SF2879.1.mpg	107	356	1102	912
SF2880.1.mpg	44	208	660	344
SF2881.1.mpg	106	445	1321	776
SF2882.1.mpg	48	264	765	580
SF2883.1.mpg	37	179	500	421
SF2884.1.mpg	45	254	701	606
SF2885A.1.mpg	128	309	1278	486
SF2885B-C.1.mpg	302	615	2564	1181
SF2886.1.mpg	85	435	1288	569
SF2887.1.mpg	88	240	1037	607
SF2888.1.mpg	86	330	1274	816
SF2889.1.mpg	75	281	911	482
SF2890.1.mpg	30	132	419	388
SF2891A.1. Åhlen o Holm 1939mpg.mpg	60	269	884	422
SF2892.1.mpg	83	385	1126	642
SF2893.1.mpg	62	335	1028	596
SF2894.1.mpg	59	257	905	468
SF2895.1.mpg	12	56	185	509
SF2896.1.mpg	67	328	957	621
SF2898A.1.mpg	80	353	1000	490
SF2898B.1.mpg	57	251	695	603
SF2898C.1.mpg	29	145	454	589
SF2898D.1.mpg	49	235	633	638
SF2898E.1.mpg	55	241	649	604
SF2898F.1.mpg	56	302	711	650
SF2898G.1.mpg	57	241	640	611
SF2899A-H.1.mpg	371	1688	4740	4363
SF2901A.1.mpg	89	351	994	622
SF2901B.1.mpg	79	373	967	624
SF2901C.1.mpg	78	440	1113	835
SF2902.1.mpg	114	561	1813	784
SF2903.1.mpg	82	297	1043	452
SF2904A.1.mpg	145	436	1411	814
SF2905.1.mpg	72	311	892	666
SF2906.1.mpg	81	440	1223	612
SF2907.1.mpg	88	375	1209	565
SF2908.1.mpg	60	280	796	478
SF2909A-B.1.mpg	161	763	2427	1904
SF2910.1.mpg	134	356	1290	500
SF2911A.1.mpg	64	175	580	556
SF2911B.1.mpg	55	256	664	537
SF2913.1.mpg	114	615	1535	740
SF2914.1.mpg	131	463	1372	670
SF2915.1.mpg	110	441	1466	662
SF2916.1.mpg	79	318	1091	670
SF2917.1.mpg	77	439	1064	619
SF2918.1.mpg	5	18	56	519
SF2919.1.mpg	50	216	639	713
SF2920.1.mpg	3	0	3	462
SF2921.1.mpg	103	536	1545	674
SF2922.1.mpg	108	423	1413	587
SF2923.1.mpg	100	347	1107	548
SF2924.1.mpg	57	317	772	501
SF2925A-C.1.mpg	221	922	2426	1828
SF2925F.1.mpg	48	302	618	589
SF2926A-D.1.mpg	444	1435	4520	2360
SF2927.1.mpg	1	0	2	573
SF2928A-C.1.mpg	217	949	2488	1471
SF2933.1.mpg	123	406	1423	540
SF2934.1.mpg	204	493	1603	705
SF2935A-B.1.mpg	161	663	2131	1218
SF2936.1.mpg	65	240	793	570
SF2937.1.mpg	98	336	1071	584
SF2938.1.mpg	161	613	1912	784
SF2939.1.mpg	53	223	702	434
SF2940.1.mpg	67	316	950	562
SF2941.1.mpg	88	296	919	641
SF2942.1.mpg	20	18	113	918
SF2943.1.mpg	80	242	712	398
SF2944.1.mpg	125	510	1529	907
SF2945.1.mpg	69	244	788	474
SF2946A-B.1.mpg	100	378	978	993
SF2947.1.mpg	99	455	1327	601
SF2948A.1.mpg	76	316	938	418
SF2948B.1.mpg	86	471	1304	575
SF2949.1.mpg	121	309	1508	685
SF2950A-D.1.mpg	121	519	1395	1961
SF2951.1.mpg	67	406	794	729
SF2952.1.mpg	83	343	1069	680
SF2955.1.mpg	53	198	622	608
SF2956.1.mpg	6	3	17	757
SF2957.1.mpg	80	384	1098	533
SF2959.1.mpg	17	75	146	692
SF2962A-B.1.mpg	13	14	80	1168
SF2963.1.mpg	124	824	1862	990
SF2964.1.mpg	73	482	1131	832
SF2966.1.mpg	63	174	846	429
SF2967A.1.mpg	52	411	889	524
SF2967B.1.mpg	48	306	777	527
SF2967C.1.mpg	48	355	735	583
SF2968.1.mpg	112	484	1506	830
SF2969.1.mpg	137	421	1976	922
SF2970.1.mpg	84	451	1090	664
SF2971.1.mpg	103	648	1588	836
SF2972.1.mpg	94	445	1133	624
SF2973.1.mpg	22	109	286	135
SF2974.1.mpg	50	225	657	351
SF2975.1.mpg	53	185	586	362
SF2976.1.mpg	62	249	920	760
SF2977.1.mpg	71	306	895	487
SF2978A-B.1.mpg	116	508	1405	1092
SF2979.1.mpg	64	201	597	605
SF2980.1.mpg	39	182	424	487
SF2981A.1.mpg	63	340	825	516
SF2982A.1.mpg	94	314	942	881
SF2982B.1.mpg	95	303	1118	535
SF2983.1.mpg	109	421	1251	591
SF2984A.1.mpg	21	117	313	623
SF2985A.1.mpg	44	319	670	606
SF2988.1.mpg	48	218	631	670
SF2989.1.mpg	120	500	1359	672
SF2990.1.mpg	88	515	1451	743
SF2991.1.mpg	78	450	1122	793
SF2992.1.mpg	71	326	791	534
SF2993.1.mpg	110	538	1358	756
SF2994.1.mpg	128	526	1326	680
SF2995.1.mpg	65	278	842	649
SF2996A.1.mpg	133	332	1119	592
SF2996B.1.mpg	112	494	1443	600
SF2996C.1.mpg	133	403	1135	578
SF2996D.1.mpg	130	301	1031	630
SF2997A-E.1.mpg	296	1277	3878	2661
SF2997F.1.mpg	30	133	375	270
SF2998A-F.1.mpg	551	597	3215	3460
SF2999.1.mpg	92	421	1122	715
SF3000.1.mpg	84	364	925	748
SF3001.1.mpg	58	289	537	537
SF3002.1.mpg	149	819	2220	966
SF3003.1.mpg	161	543	1555	771
SF3005.1.mpg	140	510	1600	901
SF3006.1.mpg	106	409	1383	716
SF3007A-C.1.mpg	189	523	2435	1541
SF3008A.1.mpg	121	467	1416	762
SF3008B.1.mpg	118	626	1532	823
SF3009A-D.1.mpg	301	1471	4177	2399
SF3010.1.mpg	131	633	1716	939
SF3011A-B.1.mpg	276	660	2405	1323
SF3012A.1.mpg	98	333	918	456
SF3012B.1.mpg	117	425	1163	545
SF3012C.1.mpg	128	412	1207	563
SF3013.1.mpg	198	481	1734	703
SF3014.1.mpg	108	516	1345	715
SF3015A.1.mpg	78	320	839	417
SF3015B.1.mpg	46	97	331	262
SF3017.1.mpg	22	81	255	624
SF3040A.1.mpg	59	106	357	223
SF3047.1.mpg	7	66	93	666
SF3048.1.mpg	8	16	69	509
SF3052A.1.mpg	92	431	1187	563
SF3052B.1.mpg	110	496	1241	687
SF3052C.1.mpg	102	530	1500	680
SF3052D.1.mpg	93	459	1258	666
SF3053A.1.mpg	16	101	189	564
SF3053B.1.mpg	1	0	1	450
SF3054.1.mpg	39	49	175	344
SF3055.1.mpg	54	150	341	417
SF3056.1.mpg	166	799	2004	1253
SF3057.1.mpg	163	772	2055	961
SF3058.1.mpg	188	469	1479	865
SF3059.1.mpg	58	115	378	501
SF3066.1.mpg	108	411	1514	695
SF3070.1.mpg	112	379	1039	544
SF3071.1.mpg	95	265	988	1056
SF3094.1.mpg	53	227	690	788
SF3102.1.mpg	80	243	708	602
SF3103A-C.1.mpg	338	934	2965	1607
SF3104.1.mpg	190	523	1628	839
SF3105.1.mpg	112	423	1325	803
SF3107A-B.1.mpg	405	655	2384	1128
SF3111A.1.mpg	99	463	1294	626
SF3111B.1.mpg	126	551	1644	837
SF3115.1.mpg	27	133	395	556
SF3116.1.mpg	64	332	827	443
SF3117.1.mpg	58	216	591	586
SF3118.1.mpg	167	483	1900	755
SF3119.1.mpg	135	424	1376	696
SF3120.1.mpg	179	589	1893	786
SF3122.1.mpg	32	165	522	515
SF3124.1.mpg	60	276	804	553
SF3125.1.mpg	119	338	1031	503
SF3126.1.mpg	12	65	185	471
SF3127.1.mpg	60	210	677	667
SF3128.1.mpg	96	382	1124	516
SF3129.1.mpg	73	170	724	450
SF3130.1.mpg	127	251	1067	491
SF3131.1.mpg	92	249	717	455
SF3132.1.mpg	100	243	881	677
SF3134.1.mpg	61	297	933	639
SF3135.1.mpg	77	285	833	521
SF3136.1.mpg	24	62	330	397
SF3137.1.mpg	78	329	1029	689
SF3138.1.mpg	45	263	663	557
SF3139.1.mpg	3	0	8	591
SF3140.1.mpg	40	264	699	534
SF3141.1.mpg	80	348	1088	551
SF3142.1.mpg	60	252	781	485
SF3143.1.mpg	55	206	621	621
SF3144.1.mpg	15	48	169	439
SF3145.1.mpg	79	354	1069	589
SF3147.1.mpg	81	253	969	518
SF3148.1.mpg	101	479	1334	866
SF3149.1.mpg	67	282	849	611
SF3150.1.mpg	45	191	783	401
SF3151.1.mpg	169	447	1495	651
SF3152.1.mpg	88	452	1172	564
SF3153.1.mpg	76	304	1134	534
SF3154.1.mpg	83	271	950	506
SF3155.1.mpg	88	358	1118	536
SF3156.1.mpg	53	294	775	534
SF3157.1.mpg	63	286	1030	572
SF3158.1.mpg	33	187	530	586
SF3159.1.mpg	131	528	1542	797
SF3160.1.mpg	186	439	1782	795
SF3161A-C.1.mpg	34	157	470	1350
SF3162.1.mpg	269	476	1644	810
SF3163.1.mpg	12	34	132	603
SF3164.1.mpg	74	338	771	736
SF3168.1.mpg	213	482	1789	930
SF3169A.1.mpg	74	388	1013	545
SF3169B.1.mpg	110	381	1226	538
SF3170A.1.mpg	72	248	866	603
SF3170B.1.mpg	74	404	1022	738
SF3171A.1.mpg	32	175	365	478
SF3171B.1.mpg	31	177	425	625
SF3171C.1.mpg	36	230	520	357
SF3172A.1.mpg	119	265	999	569
SF3172B.1.mpg	212	358	1585	618
SF3172C.1.mpg	106	306	934	847
SF3173.1.mpg	38	199	468	491
SF3174A-C.1.mpg	264	969	2974	1680
SF3175.1.mpg	31	142	527	691
SF3178.1.mpg	11	21	91	570
SF3179.1.mpg	72	380	1106	834
SF3180.1.mpg	70	377	1044	524
SF3181.1.mpg	51	319	891	527
SF3182.1.mpg	79	357	958	616
SF3187.1.mpg	57	357	955	579
SF3188.1.mpg	85	354	1103	729
SF3189.1.mpg	131	468	1388	826
SF3190A.1.mpg	65	254	810	626
SF3190B.1.mpg	42	181	519	634
SF3191.1.mpg	117	280	881	532
SF3193A.1.mpg	105	333	1041	592
SF3193B.1.mpg	97	248	731	470
SF3194.1.mpg	158	463	1514	723
SF3195.1.mpg	62	257	848	390
SF3196.1.mpg	95	374	1359	800
SF3197.1.mpg	1	1	1	623
SF3198.1.mpg	117	468	1327	630
SF3199.1.mpg	115	374	1194	722
SF3200A.1.mpg	94	337	888	714
SF3201.1.mpg	56	270	832	624
SF3202.1.mpg	121	374	1273	562
SF3203.1.mpg	36	156	530	369
SF3204.1 om fotografi UFA 1936.mpg	81	330	960	566
SF3205A.1.mpg	82	411	982	725
SF3205B.1.Atronomi 1935-36mpg.mpg	78	467	1181	621
SF3206.1.mpg	62	333	997	689
SF3207.1.Astronomi 1937mpg.mpg	86	372	1218	587
SF3208.1.mpg	109	466	1642	674
SF3209.1.mpg	150	508	1800	854
SF3210.1.mpg	76	361	958	506
SF3211.1.mpg	73	305	938	764
SF3212.1.mpg	51	245	759	546
SF3213.1.mpg	29	171	540	684
SF3214.1.mpg	64	237	907	492
SF3215.1.mpg	122	532	1795	714
SF3217.1.mpg	97	356	1164	845
SF3219.1.mpg	67	253	759	572
SF3222.1.mpg	132	557	1424	838
SF3223.1.mpg	100	361	1126	859
SF3224.1.mpg	61	315	934	672
SF3226.1.mpg	67	278	634	571
SF3227A.1.mpg	70	324	929	543
SF3227B.1.mpg	24	156	340	710
SF3228.1.mpg	122	563	1473	808
SF3229.1.mpg	131	548	1511	691
SF3230.1.mpg	61	204	489	866
SF3231.1.mpg	99	467	1142	960
SF3232A-B.1.mpg	107	199	891	1033
SF3233A.1.mpg	63	277	698	539
SF3233B.1.mpg	59	237	589	493
SF3234.1.mpg	2	1	8	706
SF3236A-B.1.mpg	62	276	767	921
SF3237.1.mpg	13	21	57	857
SF3238A-B.1.mpg	155	193	1010	1080
SF3239A.1.mpg	35	79	292	516
SF3239B.1.mpg	40	74	281	510
SF3240A.1.mpg	73	420	980	599
SF3240B.1.mpg	66	390	878	603
SF3240C.1.mpg	33	185	432	363
SF3241A.1.mpg	72	360	987	626
SF3241B.1.mpg	60	262	735	578
SF3241C.1.mpg	45	207	511	620
SF3241D.1.mpg	43	211	501	843
SF3242A.1.mpg	45	239	526	555
SF3242B.1.mpg	116	532	1206	1430
SF3242C.1.mpg	59	277	587	854
SF3242D.1.mpg	49	256	475	585
SF3242E.1.mpg	38	134	303	560
SF3243.1.mpg	101	379	1051	529
SF3244.1.mpg	147	518	1637	777
SF3245.1.mpg	158	484	1303	833
SF3248.1.mpg	66	228	480	641
SF3250A-C.1.mpg	479	1016	3854	1970
SF3252A.1.mpg	56	227	622	513
SF3252B.1.mpg	32	207	448	523
SF3253A.1.mpg	33	98	257	383
SF3253B.1.mpg	61	238	593	544
SF3253C.1.mpg	51	193	522	578
SF3253D.1.mpg	45	241	482	616
SF3254.1.mpg	143	529	1205	942
SF3256A.1.mpg	63	186	728	579
SF3256B.1.mpg	57	101	301	416
SF3260.1.mpg	27	93	307	504
SF3261A-E.1.mpg	199	867	2305	2699
SF3262A.1.mpg	277	483	1635	879
SF3262B.1.mpg	147	305	956	552
SF3265.1.mpg	59	255	771	515
SF3266A.1.mpg	129	181	786	769
SF3266B.1.mpg	118	210	624	688
SF3266C.1.mpg	91	374	1125	827
SF3267.1.mpg	81	129	698	491
SF3271.1.mpg	47	209	624	617
SF3290.1.mpg	53	247	762	536
